ticker,roe,debt_to_equity,current_ratio,quick_ratio,oper_cash_flow,total_revenue,ebitda_margin,operating_margin,gross_margin,analyst_rating,pb_ratio,eps,market_cap,ev_to_ebitda,price_to_sales,payout_ratio,beta,shares_outstanding,float_shares,revenue_growth,rnd_to_revenue
CL,4.51259,1128.104,0.847,0.443,4025999872.0,19946999808.0,0.24370001,0.21767001,0.60806,2.22727,203.61607,3.53,73926508544.0,16.636,3.7061467,0.5666,0.392,810419968.0,759614881.0,-3.0,
CLDT,0.00506,53.975,0.957,0.622,73825000.0,316104000.0,0.2929,0.05796,0.47761002,2.0,0.45871502,-0.08,364135840.0,8.472,1.1519495,9.333301,1.427,48982500.0,47800720.0,3.9,
VRDN,-0.48479998,3.442,15.425,14.989,-232319008.0,302000.0,0.0,-1214.8889,0.0,1.52941,2.0318792,-3.07,988051200.0,-1.888,3271.6926,0.0,0.617,81589696.0,72626721.0,0.0,99944.44444444445
TSCO,0.49624002,257.388,1.406,0.089,1380201984.0,14955348992.0,0.12815,0.07186,0.36316,2.33333,12.103326,2.01,27088443392.0,17.102,1.811288,0.44189999,0.817,531615008.0,529938070.0,2.1,
CRBP,-0.59339,2.274,12.944,12.613,-41794000.0,,0.0,0.0,0.0,,0.55883354,-3.68,79937424.0,1.144,,0.0,3.2,12232200.0,7526368.0,,
LC,0.03858,5.66,3.966,3.453,-2126914048.0,1195590016.0,0.104270004,0.05235,0.23676,1.77778,0.8465143,0.44,1155132928.0,2.872,0.96616143,0.0,2.359,114200000.0,110787541.0,13.100000000000001,
GNW,0.03847,22.818,11.932,1.126,229000000.0,7216999936.0,0.09,0.085109994,0.08494,,0.3296887,0.53,2861825536.0,6.346,0.3965395,0.0,0.996,414456992.0,405239443.0,-4.2,
CRCT,0.12546,3.258,2.853,2.158,264968000.0,712537984.0,0.118310004,0.06862,0.49511,,2.3126142,0.29,1071586560.0,8.992,1.503901,0.6897,-0.071,51629000.0,46893635.0,-9.5,7.639900816496185
IIIV,-0.0137,6.846,0.937,0.838,45499000.0,236560000.0,0.14372,0.06607,0.91533995,1.57143,1.635,-0.17,874879360.0,20.096,3.6983402,0.0,1.307,23428300.0,21602048.0,12.1,
ASGN,0.08646,75.113,2.368,2.187,343500000.0,4019000064.0,0.09251001,0.048130002,0.28935,2.57143,1.2876377,3.5,2303879936.0,9.473,0.5732471,0.0,1.082,43800000.0,42257802.0,-7.7,
PACB,-0.51304,132.736,7.476,6.297,-206058000.0,154014000.0,-1.61983,-2.2786,0.30954,2.21429,0.64206856,-1.59,331545312.0,-2.458,2.152696,0.0,2.191,300040992.0,295674928.0,-32.800000000000004,70.02345502753417
VIRT,0.41053,418.933,1.105,1.102,1009369024.0,2401574912.0,0.0,0.33363,0.54556,2.44444,2.7148938,3.46,6394591232.0,,2.6626658,0.2775,0.667,85911696.0,80103331.0,37.5,
BOKF,0.10263,,,,1271492992.0,2087417984.0,0.0,0.32755002,0.0,2.44444,1.0482426,8.71,6050248704.0,,2.8984365,0.2572,0.853,64261800.0,22177398.0,12.3,
URG,-0.51225,11.783,5.986,4.826,-71918000.0,33706000.0,-1.75657,-1.03894,-1.49772,,1.8934246,-0.17,261982880.0,-3.441,7.7725887,0.0,1.022,364819008.0,314054660.0,316.29999999999995,43.168675230653776
LLYVK,,,108.333,108.333,-14000000.0,,0.0,0.0,0.0,,-18.807878,-0.34,6732895232.0,,,0.0,,63729100.0,58476995.0,,
MP,-0.054050002,87.116,6.288,5.571,13349000.0,203855008.0,-0.41335,-0.6804,0.05528,1.54545,3.7577353,-0.57,3970225152.0,-49.687,19.47573,0.0,2.241,163451008.0,119909383.0,48.0,1.9086347686354244
BSY,0.24355,137.029,0.543,0.465,435292000.0,1353095040.0,0.2744,0.18530001,0.81034,2.0,13.213422,0.72,13232240640.0,40.971,9.77924,0.33330002,1.052,291190016.0,145668142.0,12.6,22.03949437142318
ABR,0.07985,318.894,2.54,2.465,352108992.0,612892992.0,0.0,0.39224,0.8915,3.25,0.83340085,1.03,1978287232.0,,3.2277856,1.6699001,1.433,192160000.0,184698650.0,-9.2,
NTRS,0.17681,,,,3716400128.0,8577099776.0,0.0,0.2689,0.0,3.06667,1.5735095,10.71,18872229888.0,,2.2003043,0.2801,1.195,194539008.0,191527118.0,17.1,
FLGT,-0.03723,0.737,6.323,6.08,9363000.0,292448000.0,-0.16320999,-0.26946,0.38796002,2.66667,0.5202249,-1.33,582994944.0,-5.846,1.9934995,0.0,1.006,30443600.0,27165429.0,13.900000000000002,16.872439187073766
ZWS,0.104940005,35.975,2.875,1.617,282500000.0,1581500032.0,0.22181,0.1659,0.45394,2.25,3.753538,0.96,5801328640.0,17.847,3.6682444,0.35419998,0.791,168252000.0,149138809.0,4.0,
BIGC,-0.9178,661.045,2.855,2.571,26254000.0,332927008.0,-0.038629998,0.00927,0.76695,2.76923,11.964705,-0.35,404122240.0,-34.342,1.2138463,0.0,1.181,79473400.0,60632040.0,3.4000000000000004,22.70878338006159
FIZZ,0.4081,13.825,2.948,2.007,207063008.0,1185040000.0,0.21204,0.18938999,0.37113997,,10.10744,1.99,4095415552.0,15.926,3.4559302,0.0,0.845,93620200.0,23691539.0,-1.0999999999999999,
ACA,0.03937,72.16,1.849,1.042,502000000.0,2569900032.0,0.16370001,0.080010004,0.20047002,,1.701636,1.91,4129846784.0,13.461,1.6070068,0.1047,0.999,48775800.0,47974631.0,14.399999999999999,
TRGP,0.41976002,630.027,0.649,0.486,3727699968.0,16380600320.0,0.24785,0.11911,0.34418,1.45455,13.779828,5.43,33698215936.0,12.44,2.0572028,0.5525,1.22,216932000.0,213385023.0,-0.0,
IDYA,-0.32671002,1.81,14.971,14.68,-247584000.0,7000000.0,0.0,-20.59114,0.0,1.30769,1.5203364,-3.36,1630257024.0,-3.496,232.89386,0.0,0.25,87577600.0,86629628.0,78.5,2002.6142857142859
FIVN,-0.00896,185.806,2.015,1.82,159199008.0,1074632960.0,0.03823,-0.01941,0.54693,1.78261,2.9094455,-0.06,1933495168.0,51.551,1.7992145,0.0,1.231,76272000.0,75225562.0,13.200000000000001,14.694052662626698
FIS,0.04546,73.51,0.851,0.521,2071000064.0,10126999552.0,0.26908,0.09465,0.37563,2.03571,2.5741637,1.42,40014749696.0,19.154,3.9512937,1.0141001,1.096,525817984.0,528287903.0,3.4000000000000004,
ANF,0.47809,70.421,1.485,0.882,710376000.0,4948587008.0,0.18258,0.16691,0.64153,2.08333,2.5606031,10.69,3275868416.0,3.843,0.66198057,0.0,1.465,47638600.0,47675675.0,9.1,
ARAY,0.01485,289.667,1.639,0.82,22450000.0,465251008.0,0.04101,0.03734,0.31518,1.25,2.686722,0.0,133401832.0,11.424,0.2867309,0.0,1.308,103013000.0,99675750.0,16.8,9.459304327861325
TREX,0.28898,30.04,0.931,0.262,143928992.0,1151448960.0,0.31260002,0.0922,0.42179,2.31579,7.361986,2.09,6262720000.0,18.584,5.4389906,0.0,1.63,107220000.0,106584418.0,-14.399999999999999,
FICO,,,2.112,1.862,708723968.0,1840360960.0,0.44948003,0.49254,0.80831003,2.15789,-45.085033,23.3,50657026048.0,64.123,27.525593,0.0,1.396,24341700.0,23648926.0,15.0,9.030246523704974
FIBK,0.06629,,,,,931299968.0,0.0,0.2975,0.0,2.75,0.8320849,2.11,2796900608.0,,3.003222,0.891,0.73,104910000.0,84963462.0,-0.3,
MANH,0.89599,9.239,1.124,1.029,315524992.0,1050587008.0,0.26311,0.15827,0.55619,1.6,45.359177,3.5,11117827072.0,39.543,10.582491,0.0,1.134,60715000.0,60130303.0,16.6,13.432171302233368
APOG,0.17739001,72.13,1.549,1.066,125162000.0,1360994048.0,0.13588001,0.055970002,0.26751,2.33333,1.7438542,3.89,850881664.0,6.281,0.62519133,0.25959998,0.983,21419300.0,20892804.0,-4.5,
OUT,0.34172,511.862,0.741,0.676,299200000.0,1830899968.0,0.20673001,0.21045999,0.48168,2.375,3.8716924,1.55,2591302144.0,17.737,1.4153161,0.59599996,1.84,167072992.0,145129356.0,-1.6,
EWTX,-0.34397,1.032,19.928,19.705,-109028000.0,,0.0,0.0,0.0,1.7,3.1743288,-1.45,1616027648.0,-7.076,,0.0,0.366,105141000.0,67268245.0,,
ELAN,0.05487,72.9,2.445,1.122,541000000.0,4439000064.0,0.19802,0.013730001,0.54877,2.14286,0.779463,0.68,4770960896.0,9.953,1.0747828,0.0,1.498,496457984.0,490780682.0,-1.4000000000000001,7.941176470588235
UFPI,0.11793,7.181,4.963,3.318,550561984.0,6608862208.0,0.092,0.05777,0.17686,2.0,1.8275772,6.11,5980255232.0,8.783,0.9048842,0.2193,1.541,60824400.0,59453062.0,-2.7,
SKT,0.16044001,249.834,1.774,0.779,271033984.0,549227008.0,0.5272,0.28893,0.73452,2.2,5.299054,0.85,3359004416.0,17.196,6.115876,1.2941,1.177,113174000.0,110278625.0,9.4,
NTGR,0.04778,5.302,2.991,2.215,138858000.0,671233024.0,-0.07913,-0.04994,0.30394,2.0,1.4664367,0.84,783489600.0,-7.829,1.1672393,0.0,1.096,28783600.0,25675829.0,-1.5,11.297667530544244
SHO,0.02026,40.545,0.741,0.446,170376000.0,905809024.0,0.22422001,0.0437,0.43625,2.63636,0.9216615,0.14,1683029632.0,13.547,1.8580402,2.4286,1.258,201199008.0,198351574.0,-2.0,
CMCSA,0.18049,113.542,0.645,0.507,28118999040.0,123560001536.0,0.30973,0.19007999,0.70364,2.23333,1.4892606,4.06,128663298048.0,5.744,1.0413022,0.3103,0.967,3724260096.0,3694873406.0,-0.6,
CNS,0.3076,21.836,7.221,7.211,-17122000.0,529174016.0,0.35859,0.34070998,0.47189,,7.7327046,3.06,3925908224.0,21.126,7.4189363,0.78099996,1.359,50979200.0,27543529.0,9.6,
VTR,0.01381,108.897,0.629,0.412,1384321024.0,5055948800.0,0.38142,0.14152999,0.42178002,1.6,2.6049774,0.33,29900746752.0,22.393,5.9139733,5.5455,0.974,451297984.0,448919921.0,14.099999999999998,
EEFT,0.25027,180.618,1.6,0.929,,4048300032.0,0.15968001,0.08214,0.24013,1.7,3.7163868,6.75,4523088896.0,7.846,1.1172811,0.0,1.254,43233500.0,43243664.0,6.800000000000001,
XYZ,0.12793,28.201,2.269,1.3,1351291008.0,23935721472.0,0.059120003,0.05964,0.38224,1.82979,1.3490216,4.12,28875143168.0,19.208,1.2063619,0.0,2.83,555001024.0,549168916.0,-3.1,13.179589160808872
MAS,11.165561,,1.745,1.02,1011000000.0,7703000064.0,0.19304001,0.1588,0.36336,2.375,-50.64784,3.66,12863243264.0,10.898,1.6699004,0.3224,1.233,210942000.0,210003330.0,-6.5,
AVB,0.096920006,69.681,0.262,0.064,,2998359040.0,0.60964,0.31476,0.63743,2.375,2.4825792,8.04,29621293056.0,20.85,9.8791685,0.852,0.875,142368992.0,141402792.0,3.1,
VVX,0.04104,110.259,1.156,1.008,215999008.0,4327514112.0,0.06303,0.03376,0.08106,2.18182,1.4095192,1.08,1455598080.0,9.25,0.33635893,0.0,,31588500.0,17032000.0,0.5,
PRAA,0.06935,273.089,13.931,13.931,,1128557056.0,0.31781998,0.2766,1.0,,0.43273377,1.79,527635232.0,11.685,0.46753085,0.0,,39658700.0,38387101.0,5.5,
TMP,0.10261,,,,94966000.0,292617984.0,0.0,0.34113,0.0,2.5,1.2283981,5.16,878352512.0,,3.0017037,0.47669998,0.868,14368600.0,11891831.0,9.0,
TNK,0.24415001,3.546,5.664,5.147,471912000.0,1229336064.0,0.3401,0.16946,0.39687002,1.66667,0.8965983,11.63,1575908096.0,2.668,1.281918,0.086,-0.107,29756200.0,23338281.0,-16.900000000000002,
MCY,0.26781,30.322,0.453,0.428,1037116992.0,5475633152.0,0.12403,0.104949996,0.17416,,1.6743021,8.45,3259065344.0,4.168,0.5951942,0.1503,0.923,55388600.0,26565493.0,0.4,
DIS,0.05905,42.447,0.679,0.553,14990999552.0,92501999616.0,0.19944,0.16784,0.36740002,1.7,1.6431983,3.08,167292878848.0,11.445,1.8085326,0.3084,1.493,1807789952.0,1805438739.0,4.8,
DGX,0.13951999,93.369,1.44,1.105,1494000000.0,10158000128.0,0.19443001,0.13876,0.33038,2.10526,2.8391201,7.9,19608129536.0,13.329,1.930314,0.4804,0.525,111635000.0,111082876.0,12.1,
CDRE,0.14207,76.645,3.48,2.35,31777000.0,567561024.0,0.16702,0.18068,0.41817,1.57143,3.8117585,0.9,1188886656.0,13.929,2.0947292,0.38889998,1.335,40659600.0,25568007.0,41.3,
PRMB,-0.0073100002,164.892,1.083,0.749,467200000.0,5152500224.0,0.17423001,0.06849,0.31472,1.5,3.6101005,-0.05,12314038272.0,19.713,2.3899152,0.0,0.797,376116000.0,209827685.0,28.7,
YELP,0.17790002,5.8,3.335,3.118,285815008.0,1412064000.0,0.12041,0.15111,0.91240996,3.0,3.0703928,1.88,2235801344.0,11.723,1.583357,0.0,0.998,64395200.0,63216800.0,5.7,20.703573954557513
DOCN,,,2.452,2.351,282724992.0,780614976.0,0.2903,0.16697,0.59689,2.26667,-12.804501,0.89,2593540864.0,18.904,3.322433,0.0,1.879,92067800.0,65381027.0,13.3,18.109552275222644
ALIT,-0.03092,49.988,1.42,1.012,252000000.0,2332000000.0,0.13079001,-0.00147,0.38165,,0.6465942,-0.25,2894654464.0,15.126,1.2412755,0.0,1.2,531889984.0,394057724.0,-0.3,
FHB,0.0911,,,,,794796032.0,0.0,0.40282002,0.0,3.55556,1.0970865,1.84,2906022144.0,,3.6563118,0.56520003,0.792,125693000.0,124737334.0,0.5,
HNST,-0.04118,12.471,3.572,1.986,1541000.0,378340000.0,-0.00922,-0.01031,0.38235,1.71429,3.096431,-0.06,545087360.0,-138.853,1.4407341,0.0,2.428,110230000.0,94315316.0,10.6,1.7167983813616192
HLIO,0.04538,54.512,2.772,1.212,122100000.0,805900032.0,0.18551001,0.10306,0.31729,,1.0553586,1.17,913124672.0,9.035,1.1330496,0.3077,1.221,33331800.0,33021032.0,-7.199999999999999,
WING,,,3.563,2.965,138244992.0,651112000.0,0.29483,0.26948,0.47919,1.88462,-10.355136,5.95,7403755520.0,44.426,11.37094,0.1728,1.764,27902900.0,27692779.0,17.4,
SSP,0.118190005,205.209,1.306,1.227,365680000.0,2509772032.0,0.23249,0.25744,0.47375,2.6,0.22109006,1.01,201349360.0,5.667,0.08022615,0.0,1.012,75610496.0,72015588.0,18.3,
KYMR,-0.36382,10.503,7.53,7.226,-194500992.0,47072000.0,0.0,-10.921689,0.0,1.47368,2.357692,-2.98,1976964352.0,-7.098,41.998734,0.0,2.189,65117400.0,42816370.0,-84.6,971.2875304300784
AMH,0.060300004,63.031,1.876,0.24,833158016.0,1764418048.0,0.50885,0.2393,0.55707,2.08696,1.9947221,1.08,16250289152.0,22.22,9.209999,1.0,0.792,369526016.0,297190918.0,8.4,
TWI,-0.023139998,131.18,2.256,1.094,100891000.0,1854435968.0,0.04626,0.024820002,0.12918,1.0,0.8173478,-0.23,437010816.0,11.392,0.235657,0.0,1.955,63704200.0,47711904.0,1.7999999999999998,0.9260089503329882
COTY,0.0076099997,86.866,0.711,0.317,538400000.0,6090399744.0,0.17183,0.16205,0.65403,2.14286,1.1900921,0.0,4503843840.0,7.97,0.7394989,0.0,1.898,871993024.0,367135333.0,-3.3000000000000003,
ALL,0.19723,36.672,0.437,0.244,9228999680.0,65299001344.0,0.09251001,0.05075,0.22642,1.85,2.6579452,14.64,53265494016.0,9.226,0.8157168,0.2568,0.316,264818000.0,263022042.0,7.8,
HNRG,-1.21295,55.438,0.686,0.148,65934000.0,404393984.0,0.17021999,0.01508,0.23646,,6.0982428,-5.72,641308096.0,9.843,1.5858498,0.0,0.42,42976200.0,27868365.0,-21.2,
HII,0.12271,71.36,1.065,0.953,200000000.0,11463999488.0,0.08723,0.07169,0.12814,2.61538,1.9076785,13.87,9105433600.0,12.389,0.79426324,0.3818,0.303,39235600.0,38963283.0,-2.5,
ABG,0.119160004,132.965,1.245,0.261,719100032.0,17135800320.0,0.06186,0.05993,0.17056999,2.88889,1.1888822,20.99,4307920384.0,8.498,0.25139883,0.0,0.981,19659200.0,15925689.0,-1.3,
LWLG,-0.64517,8.278,15.747,15.522,-15550515.0,95605.0,0.0,-255.52237,0.92265,,3.0789669,-0.19,103970408.0,-3.889,1087.4996,0.0,2.332,124605000.0,123891079.0,-43.4,17433.900597809486
CCOI,-0.49032003,1058.668,1.903,1.494,-8645000.0,955704000.0,0.12398,-0.14363,0.41254002,2.25,11.687647,-4.28,2705058304.0,40.865,2.8304353,5.6232,0.737,49380400.0,42880354.0,-8.1,
ORLY,,,0.708,0.084,3100481024.0,16869163008.0,0.22023001,0.17923,0.51228,1.85714,-58.17107,40.78,78827438080.0,23.455,4.672872,0.0,0.642,57013500.0,56587500.0,4.0,
CTOS,-0.037550002,304.993,1.289,0.21,191995008.0,1813204992.0,0.09137,0.03805,0.21238,2.0,1.1323897,-0.14,924022080.0,20.683,0.5096071,0.0,1.187,226476000.0,59504243.0,2.7,
MTG,0.15121001,12.55,2.291,1.581,758148992.0,1219603968.0,0.84762,0.7954,0.85882,3.0,1.2131407,3.0,6163864064.0,6.405,5.053988,0.1683,0.905,237436992.0,233177805.0,4.0,
ACT,0.14092,14.521,1.131,1.054,725689984.0,1216973952.0,0.0,0.72924006,0.78032,2.6,1.0713865,4.44,5459401216.0,,4.486046,0.1667,0.563,150066000.0,28848741.0,5.2,
ZYXI,-0.27516,351.593,3.457,2.323,150000.0,172400992.0,-0.01526,-0.49278,0.77876997,2.66667,2.9184864,-0.24,60628996.0,-42.905,0.3516743,0.0,0.703,30238900.0,15645594.0,-42.9,
LESL,,,1.761,0.214,74262000.0,1331389056.0,0.07224,-0.22426,0.35609,2.90909,-0.53089225,-0.16,116822672.0,12.08,0.08774495,0.0,1.317,185227008.0,181733965.0,0.7000000000000001,
NI,0.081199996,131.114,0.506,0.284,1781500032.0,5455099904.0,0.43835998,0.26357,0.51739,1.52941,2.125081,1.62,18485362688.0,14.339,3.3886387,0.6543,0.535,470604992.0,468031684.0,11.700000000000001,
POOL,0.31651,108.75,1.794,0.491,540968000.0,5261668864.0,0.12008,0.07236,0.29442,2.38462,9.151466,10.69,11316531200.0,20.24,2.1507494,0.44939998,1.197,37595200.0,35761410.0,-4.3999999999999995,
CRAI,0.23211999,81.357,1.028,0.92,32821000.0,697475968.0,0.1273,0.14049,0.30951,2.5,5.209833,7.41,1187603072.0,14.805,1.7027154,0.2456,0.855,6808870.0,6530185.0,5.8999999999999995,
ACCO,-0.15902,168.834,1.762,0.904,125500000.0,1624700032.0,0.11578,-0.01544,0.3352,1.5,0.5277241,-1.13,319851808.0,6.382,0.19686823,0.5172,1.331,90099104.0,86159023.0,-11.600000000000001,
ETN,0.20812,58.004,1.306,0.78,4089999872.0,25312000000.0,0.22882,0.18912001,0.38448003,1.96552,6.296116,9.91,116516814848.0,21.701,4.6032243,0.38950002,1.129,391300000.0,390079144.0,7.3,3.104908264074016
TTEK,0.16054001,64.089,1.288,1.174,362524992.0,4504023040.0,0.13519,0.11486,0.19925,,4.832066,0.95,8175097856.0,14.834,1.8150657,0.2379,0.922,268036000.0,266492199.0,17.9,
TTGT,,354.635,0.184,0.095,-48093000.0,260751008.0,0.08033,-0.07303,0.60258,2.0,2.142097,-0.8,575206336.0,41.711,2.2059603,0.0,1.208,71454200.0,13432982.0,5.6000000000000005,4.618559974597127
NWBI,0.07203,,,,,518579008.0,0.0,0.40793,0.0,3.16667,0.9837673,0.9,1602448128.0,,3.0900753,0.8889,0.659,127736000.0,126387408.0,16.0,
PMT,0.06373,666.685,1.053,0.555,-2954778880.0,591251008.0,0.0,-0.03332,0.78378,2.77778,0.8124521,0.93,1105904768.0,,1.8704488,1.7204,1.309,87010600.0,71293882.0,84.6,
TDOC,-0.54488,111.194,1.682,1.508,300679008.0,2552812032.0,0.01286,-0.087290004,0.70481,2.66667,0.84224105,-5.91,1202606976.0,50.206,0.4710911,0.0,1.833,175435008.0,161350869.0,-2.6,11.115577665884402
BJ,0.32327,154.386,0.741,0.121,900872000.0,20501803008.0,0.05086,0.03401,0.18361,2.08,8.470144,4.0,15652445184.0,17.792,0.7634668,0.0,0.594,131677000.0,130566945.0,-1.5,
FOXA,0.20055,68.766,2.498,2.067,2171000064.0,15180999680.0,0.22271,0.121309996,0.36578998,2.40909,1.947903,4.66,21534177280.0,8.119,1.4184953,0.1137,0.522,217847008.0,346972065.0,19.900000000000002,
GBTG,-0.11811,138.316,1.642,1.501,272000000.0,2423000064.0,0.121750005,0.07445,0.60091,,2.860663,-0.3,3056518912.0,14.146,1.2614605,0.0,0.782,478703008.0,115533343.0,7.7,18.61252115059222
CELC,-0.87537,84.721,7.71,7.462,-83466744.0,,0.0,0.0,0.0,,3.238034,-2.83,381421152.0,-2.417,,0.0,0.558,37839400.0,20768907.0,,
PCH,0.02305,52.599,1.428,0.853,221492000.0,1102209024.0,0.15625,0.101239994,0.13454,1.625,1.4514487,0.61,2913553664.0,22.907,2.6433768,2.9508,1.177,78596000.0,72185710.0,17.599999999999998,
WEN,0.90398,3129.718,1.486,1.01,340735008.0,2235211008.0,0.23086001,0.16036,0.35242,2.71429,17.789473,0.94,2271655680.0,12.001,1.0163049,1.0638,0.399,192024992.0,151571095.0,-2.1,
LPX,0.26022,22.741,2.86,1.575,605000000.0,2940999936.0,0.22407,0.12059,0.28256,2.8,3.797495,5.89,6313111040.0,9.317,2.1465867,0.1766,1.935,69642704.0,62919423.0,3.3000000000000003,
SSNC,0.12236,102.493,1.107,0.268,1480300032.0,5960900096.0,0.32265,0.23641,0.48709,1.58333,2.8310385,3.22,19222370304.0,13.443,3.224743,0.3075,1.243,246662000.0,210920214.0,5.5,8.527643833806724
BCPC,0.11938,17.214,2.438,1.292,185068000.0,964544000.0,0.24721001,0.20559,0.35546002,2.0,4.387816,4.17,5304551424.0,22.925,5.499543,0.2086,0.935,32617300.0,32447039.0,4.5,1.8609366954203073
LSTR,0.20031999,16.906,1.961,1.928,286560992.0,4834055168.0,0.0629,0.0473,0.20166999,3.0,4.805026,5.51,4623645696.0,14.398,0.9564735,0.2505,0.919,34946500.0,35007411.0,0.5,
PSFE,0.025150001,273.727,1.16,0.259,253804000.0,1704834944.0,0.24187,0.07502,0.58015996,3.42857,1.0262294,0.36,893982272.0,7.529,0.52438056,0.0,1.913,59333400.0,34096807.0,1.3,
VNOM,0.16065,15.442,8.703,8.231,705608000.0,857200000.0,1.01166,0.76327,0.9965,1.42857,1.9796681,3.82,8827003904.0,9.628,10.297484,0.6283,,131146000.0,122960424.0,25.7,
QGEN,0.022669999,42.4,3.605,2.933,673550976.0,1978214016.0,0.34639,0.27719998,0.66775,2.17647,2.5728478,0.38,9178446848.0,14.027,4.6397643,0.0,0.671,216116000.0,214145123.0,2.4,9.325558996320044
WK,,,1.78,1.635,55504000.0,769292992.0,-0.087519996,-0.11998,0.76748,1.38462,-50.78792,-1.16,3843960320.0,-55.246,4.996744,0.0,0.974,51888200.0,49814290.0,17.4,26.07135931743262
MKTX,0.20448999,5.238,10.274,8.44,385236992.0,817097024.0,0.50751996,0.39513,0.62348,2.4,6.232819,7.28,8552973824.0,19.238,10.467513,0.4066,0.889,37201400.0,36942748.0,2.6,
WSC,0.01282,383.883,0.834,0.669,559595008.0,2368088064.0,0.29001,0.21384001,0.54277,2.1,4.7836323,0.08,4818743808.0,12.812,2.0348668,0.875,1.28,182390000.0,177324615.0,-4.7,
BHF,0.07835,194.686,0.599,0.351,-290000000.0,6295000064.0,0.0,0.88022006,0.20111,3.0,0.6800421,4.64,3318208000.0,,0.527118,0.0,0.964,57687900.0,57345189.0,58.099999999999994,
FOLD,-0.18117,229.113,3.341,2.217,3562000.0,543140992.0,0.103140004,-0.06349,0.90597,1.58333,10.047695,-0.09,1946124032.0,39.339,3.5830917,0.0,0.637,307931008.0,258529616.0,13.4,22.226923967456827
LEN,0.15213999,16.9,8.668,3.159,1746470016.0,35760066560.0,0.13937001,0.09866,0.21847999,2.42857,1.2412661,13.69,28022370304.0,5.081,0.78362185,0.146,1.434,232184000.0,237456968.0,4.3999999999999995,
GLOB,0.08826999,20.172,1.545,1.488,248727008.0,2415688960.0,0.15433,0.109160006,0.36259997,2.0,2.6407354,3.72,5189085184.0,14.787,2.1480768,0.0,1.374,44053700.0,40337803.0,10.6,
GWW,0.5416,69.639,2.742,1.505,2096000000.0,17238999040.0,0.16921,0.15606,0.39445,2.90476,14.428495,39.0,50174541824.0,18.363,2.9105253,0.21049999,1.236,48039200.0,43415919.0,1.7000000000000002,
SAGE,-0.63532,2.893,9.13,8.785,-311089984.0,47404000.0,0.0,-4.76015,-2.91845,2.89474,1.0445597,-5.8,428638688.0,-0.103,9.042247,0.0,0.205,62620700.0,51180519.0,78.0,161.8360236080495
CINF,0.10974,6.4,1.087,0.863,2606000128.0,10968000512.0,0.17989,-0.04482,0.17898001,2.375,1.6454362,9.18,22572640256.0,11.282,2.0580451,0.35950002,0.739,156304000.0,153346346.0,-12.6,
TG,0.00621,42.752,1.525,0.784,25508000.0,597073024.0,0.08486,0.0326,0.15928,,1.568352,0.03,290266624.0,6.781,0.48614928,0.0,0.729,34658700.0,30393403.0,-9.0,
WST,0.17421,11.457,2.767,1.848,664600000.0,2895800064.0,0.26124,0.18438,0.3454,1.38462,5.5195484,6.37,14818831360.0,19.909,5.117353,0.1287,1.142,71845400.0,71323048.0,0.4,2.335243553008596
NRGV,-0.77597,1.655,1.261,0.982,-55860000.0,46199000.0,-2.75857,-1.51627,0.13392,,0.8293333,-0.91,105533064.0,-0.628,2.2843149,0.0,0.713,154243008.0,103679019.0,-71.7,19.055301604373938
DINO,-0.013830001,34.162,1.872,0.723,704000000.0,27922999296.0,0.01952,0.01272,0.04512,2.29412,0.67553985,-0.68,6206224896.0,16.222,0.22226211,2.1978,0.785,188410000.0,171597975.0,-9.4,
TCRX,-0.65078,40.412,8.141,8.068,-110822000.0,2816000.0,0.0,-55.20602,-0.72088,,0.3193988,-1.14,76963216.0,0.825,27.330687,0.0,1.057,52314000.0,37142692.0,-90.8,4414.1353383458645
KMT,0.07839,50.964,2.535,0.982,289700000.0,2023101952.0,0.15426,0.06843,0.30677,3.55556,1.2531694,1.22,1529413248.0,6.746,0.75597435,0.65569997,1.381,77360304.0,76363152.0,-2.7,
ECG,0.32915002,85.942,1.787,1.642,163376992.0,2849684992.0,0.07551,0.060560003,0.119119994,,5.472256,2.81,2313578752.0,12.048,0.81187177,0.0,,50999200.0,50848270.0,19.5,
FFIV,0.19892,7.14,1.533,1.075,864843008.0,2939781120.0,0.28056,0.21792999,0.80911005,3.0,4.6210175,10.53,15314363392.0,17.523,5.209355,0.0,0.999,57919000.0,57393675.0,7.3,17.028033018086365
EBC,-0.041840002,,,,,460334016.0,0.0,3.20779,0.0,2.0,0.84454364,-0.66,2934433280.0,,6.374574,0.6818,0.976,193948000.0,182508000.0,36.29966262148145,
